nombreEmpresa;fechaInicioEmpresa;fechaFinEmpresa;nombreEmpleado;nombreCliente;nombreServicio;tarifaBaseServicio;tipoServicio;estadoOrden;codSeguimientoOrden;fechaInicioOrden;fechaFinOrden
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Alexia Stapleton;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG0132;02/05/2024;12/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Alexis Athill;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG0133;18/04/2024;28/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Alexis Athill;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG0134;30/12/2023;09/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Alexis Athill;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG0135;16/03/2024;26/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Alexis Athill;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG0136;09/04/2024;19/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Alexis Athill;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG0137;23/02/2024;04/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Alexis Athill;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG0138;01/06/2024;11/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Alexis Athill;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG0139;15/01/2024;25/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Alexis Athill;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG0140;01/04/2024;11/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Alexis Athill;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG0141;10/05/2024;20/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Alexis Athill;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG0142;22/12/2023;01/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Alexis Athill;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG0143;17/01/2024;27/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Alexis Athill;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG0144;03/04/2024;13/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Alexis Athill;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG0145;09/05/2024;19/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Alexis Athill;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG0146;07/06/2024;17/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Alexis Athill;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG0147;01/04/2024;11/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Alexis Athill;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG0148;24/04/2024;04/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Alexis Athill;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG0149;07/05/2024;17/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Alexis Athill;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG0150;20/12/2023;30/12/2023
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Alexis Athill;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG0151;24/01/2024;03/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Alexis Athill;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG0152;20/02/2024;01/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Alexis Athill;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG0153;18/03/2024;28/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Alexis Athill;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG0154;25/12/2023;04/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Alexis Athill;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG0155;08/01/2024;18/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Alexis Athill;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG0156;21/01/2024;31/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Alexis Athill;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG0157;04/02/2024;14/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Alexis Athill;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG0158;02/03/2024;12/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Alexis Athill;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG0159;29/03/2024;08/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Alexis Athill;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG0160;14/04/2024;24/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Alexis Athill;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG0161;25/04/2024;05/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Alexis Athill;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG0162;11/05/2024;21/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Alexis Athill;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG0163;22/05/2024;01/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Alexis Athill;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG0164;07/06/2024;17/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Alexis Athill;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG0165;17/02/2024;27/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Alexus Alfred;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG0166;28/03/2024;07/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Alexzander Ferrari;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG0167;20/12/2023;30/12/2023
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Alexzander Ferrari;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG0168;22/01/2024;01/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Aleydis Annan;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG0169;23/05/2024;02/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Aleydis Severn;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG0170;05/04/2024;15/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Alfonso Hipwood;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG0171;12/04/2024;22/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Levi Moseley;Alfonso Hipwood;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG0172;11/05/2024;21/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Alfonso Hipwood;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG0173;13/05/2024;23/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Patricia Newton;Alfonso Hipwood;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG0174;16/05/2024;26/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Alfredo Phillips;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG0175;08/04/2024;18/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Alfredo Phillips;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG0176;30/03/2024;09/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Ali Carlsson;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG0177;24/01/2024;03/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Alicia Needham;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG0178;08/04/2024;18/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Alicia Nœ–ez;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG0179;25/03/2024;04/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Alicia Nœ–ez;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG0180;10/05/2024;20/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Alison Swithin;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG0181;17/04/2024;27/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Alistair Caxton;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG0182;09/04/2024;19/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Aliyah Burns;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG0183;19/02/2024;29/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Aliyah Burns;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG0184;09/03/2024;19/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Aliyah Leycester;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG0185;04/04/2024;14/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Aliyah Poulton;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG0186;27/12/2023;06/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Alize Teddington;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG0187;04/06/2024;14/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Alize Teddington;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG0188;27/03/2024;06/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Allan Golly;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG0189;13/06/2024;23/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Allan Ryan;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG0190;10/03/2024;20/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Allan Ryan;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG0191;01/03/2024;11/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Allen Hainsworth;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG0192;23/04/2024;03/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Alma Goring;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG0193;17/03/2024;27/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Alonso Russo;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG0194;26/04/2024;06/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Alonso Russo;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG0195;25/05/2024;04/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Alonso Russo;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG0196;25/01/2024;04/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Patricia Newton;Alonso Russo;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG0197;30/05/2024;09/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Alonzo Ashburton;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG0198;24/01/2024;03/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Alonzo Eytinge;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG0199;07/02/2024;17/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Althea Glentworth;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG0200;06/01/2024;16/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Alvaro Gano;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG0201;07/05/2024;17/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Alvaro Phillips;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG0202;26/05/2024;05/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Alvaro Phillips;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG0203;01/03/2024;11/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Alvaro Phillips;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG0204;16/01/2024;26/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Shaylee Sellick;Alvaro Phillips;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG0205;03/01/2024;13/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Levi Moseley;Alysa Barros;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG0206;25/01/2024;04/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Alysa Barros;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG0207;26/04/2024;06/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Alysa Barros;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG0208;30/01/2024;09/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Shaylee Sellick;Alysa Barros;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG0209;28/02/2024;09/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Alyssa Evelyn;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG0210;13/03/2024;23/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Alyssa Evelyn;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG0211;28/04/2024;08/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Amanda Boynton;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG0212;23/12/2023;02/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Amani Rowena;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG0213;25/12/2023;04/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Amani Rowena;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG0214;27/01/2024;06/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Amani Rynders;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG0215;18/05/2024;28/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Amani Rynders;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG0216;27/12/2023;06/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Amare Holtcombe;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG0217;09/04/2024;19/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Amari Slade;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG0218;26/02/2024;07/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Amari Trevelyan;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG0219;08/05/2024;18/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Amarion Langton;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG0220;20/03/2024;30/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Ambrose Buckingham;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG0221;26/12/2023;05/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Amelie Chickering;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG0222;28/02/2024;09/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Amelie Chickering;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG0223;18/03/2024;28/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Amelie S‡nchez;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG0224;29/04/2024;09/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;America Stewart;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG0225;29/02/2024;10/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Amica Souza;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG0226;08/04/2024;18/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Levi Moseley;Amica Souza;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG0227;07/05/2024;17/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Amica Souza;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG0228;09/05/2024;19/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Patricia Newton;Amica Souza;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG0229;12/05/2024;22/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Amina Medcaf;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG0230;24/04/2024;04/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Amina Poulton;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG0231;28/01/2024;07/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Amya Coote;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG0232;02/05/2024;12/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Amya Coote;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG0233;19/01/2024;29/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Anabelle Hyde;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG0234;25/01/2024;04/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Anahita Selby;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG0235;08/06/2024;18/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Anahita Selby;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG0236;17/01/2024;27/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Anderson Cochran;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG0237;05/01/2024;15/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Anderson Cochran;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG0238;20/02/2024;01/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Anderson Isabel;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG0239;29/04/2024;09/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Andre Briare;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG0240;04/01/2024;14/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Andre Briare;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG0241;05/04/2024;15/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Andre Briare;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG0242;09/01/2024;19/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Shaylee Sellick;Andre Briare;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG0243;07/02/2024;17/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Andre Carey;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG0244;01/04/2024;11/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Andre Clark;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG0245;12/02/2024;22/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Andre Davenport;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG0246;01/02/2024;11/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Andrea Beveridge;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG0247;20/12/2023;30/12/2023
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Andrea Bunnell;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG0248;14/01/2024;24/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Andrea Bunnell;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG0249;15/04/2024;25/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Andrea Bunnell;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG0250;19/01/2024;29/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Shaylee Sellick;Andrea Bunnell;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG0251;17/02/2024;27/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Andrea Rojas;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG0252;21/03/2024;31/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Andreas Birnie;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG0253;29/12/2023;08/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Andromeda Edith;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG0254;01/03/2024;11/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Angel Barton;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG0255;13/03/2024;23/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Angel Herndon;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG0256;14/05/2024;24/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Angeline Cleaver;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG0257;14/05/2024;24/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Angeline Cleaver;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG0258;12/06/2024;22/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Angeline Cleaver;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG0259;04/01/2024;14/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Patricia Newton;Angeline Cleaver;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG0260;22/12/2023;01/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Angelo Buckbee;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG0261;20/04/2024;30/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Angie Ashley;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG0262;08/05/2024;18/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Angie Ashley;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG0263;25/01/2024;04/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Angie Rizzo;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG0264;20/04/2024;30/04/2024
